host_response_time,host_acceptance_rate,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,log_price,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,days_since_last_review,neighbourhood_group,has_reviews
within_hour,0.99,1,50.07669,14.43034,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,99,1,30,322,95,15,4.84,4.89,4.71,0,12,0,0,1.37,7.879669914604289,41,1,1,1,1,1,1,0,1,0,1,1,2,2208,20.0,New_Town_Vinohrady,1
within_hour,0.0,1,50.07642,14.43877,Private room in rental unit,Private_room,1,2.0,1.0,2.0,2,30,1,29,364,13,0,5.0,4.92,4.92,0,0,3,0,0.18,6.818924065275521,18,1,1,1,1,1,1,0,1,0,0,0,2,3243,597.0,New_Town_Vinohrady,1
within_hours,0.48,1,50.10746575526858,14.475835014819353,Entire rental unit,Entire_home/apt,2,1.0,2.0,1.0,3,365,1,17,347,13,8,4.85,4.69,4.85,0,4,0,0,0.65,7.496097345175956,27,1,1,1,1,1,1,1,1,0,0,1,2,3506,69.0,Near_Center_East,1
within_hour,0.99,1,50.09973,14.42547,Entire rental unit,Entire_home/apt,2,1.0,0.0,2.0,1,27,1,5,205,170,36,4.79,4.91,4.78,1,4,0,0,2.41,6.975413927455952,27,1,1,1,1,1,1,0,1,0,1,1,2,2636,62.0,North_West_Districts,1
within_hour,0.85,1,50.09138,14.48381,Entire serviced apartment,Entire_home/apt,6,1.0,3.0,6.0,1,1125,1,0,0,11,2,4.0,4.55,4.36,0,69,0,0,0.16,7.5411524551363085,34,1,1,1,1,1,1,0,1,0,0,1,2,2998,247.0,Near_Center_East,1
within_hour,1.0,1,50.07491,14.41758,Other_Property,Private_room,2,1.5,1.0,2.0,2,1124,1,0,74,64,37,4.91,4.95,4.81,1,1,3,0,0.9,7.322510433997394,42,1,1,1,1,1,1,1,0,0,1,0,2,3145,94.0,New_Town_Vinohrady,1
within_hour,0.94,1,50.08707046508789,14.43399143218994,Entire rental unit,Entire_home/apt,16,2.5,4.0,15.0,1,1125,1,9,301,1,0,3.0,5.0,3.0,0,44,0,0,0.03,8.643297068211963,26,1,1,1,1,1,1,1,0,0,1,1,3,4930,896.0,Old_Town_Center,1
within_day,1.0,1,50.07631,14.45258,Entire rental unit,Entire_home/apt,2,2.0,2.0,3.0,3,180,1,0,15,41,0,4.71,4.76,4.71,1,1,0,0,0.58,8.39615486303918,41,1,1,1,1,1,1,1,1,0,0,1,2,2130,867.0,Near_Center_East,1
within_hour,1.0,1,50.07599,14.45192,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,3,999,1,20,147,121,28,4.66,4.8,4.6,1,8,0,0,1.74,6.787844982309579,25,1,0,0,1,1,1,1,1,0,0,0,2,2166,35.0,Near_Center_East,1
within_hour,1.0,1,50.0691032409668,14.454474449157717,Entire rental unit,Entire_home/apt,10,1.5,3.0,5.0,1,1125,1,17,232,98,24,4.77,4.77,4.72,0,5,0,0,1.42,7.87777633327726,36,1,1,1,1,1,1,0,1,0,1,1,2,3943,70.0,Near_Center_East,1
within_hours,1.0,1,50.05682,14.34918,Entire rental unit,Entire_home/apt,4,1.0,1.0,1.0,30,730,1,30,90,38,8,4.87,4.71,4.81,0,1,0,0,0.55,7.924072324923417,34,1,1,1,1,1,0,1,1,0,0,1,1,3130,77.0,Near_Center_West_South,1
within_hour,1.0,1,50.07991,14.44764,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,1,60,1,9,104,432,82,4.85,4.85,4.82,1,21,0,0,6.2,7.290292882446597,45,1,1,1,1,1,1,1,1,0,0,1,2,2240,19.0,Near_Center_East,1
within_hour,0.88,1,50.10732,14.3948,Entire rental unit,Entire_home/apt,6,1.5,3.0,4.0,5,1125,1,0,153,11,11,5.0,4.82,4.82,0,1,0,0,1.09,8.03947991910045,59,1,1,1,1,1,1,1,1,0,0,1,2,3567,71.0,North_West_Districts,1
within_hour,0.99,1,50.090674465038674,14.418195282566511,Entire rental unit,Entire_home/apt,11,2.5,4.0,7.0,2,30,1,15,289,198,67,4.74,4.97,4.75,1,5,0,0,2.87,8.362175469149628,41,1,1,1,1,1,1,1,1,0,0,1,2,2606,6.0,Old_Town_Center,1
within_hour,1.0,1,50.10302,14.41844,Entire rental unit,Entire_home/apt,5,1.5,2.0,4.0,2,1125,1,7,128,134,33,4.96,4.93,4.93,0,1,0,0,1.9,7.38770923908104,27,1,1,1,1,1,1,0,0,0,0,1,2,3116,29.0,North_West_Districts,1
within_day,0.25,1,50.08633,14.40073,Entire rental unit,Entire_home/apt,2,1.5,1.0,3.0,3,1125,1,11,225,2,0,4.0,5.0,4.0,0,7,0,0,0.03,7.618251097876695,4,1,1,0,1,0,0,0,0,0,0,0,2,3499,1989.0,Old_Town_Center,1
within_day,0.25,1,50.08704,14.40325,Entire rental unit,Entire_home/apt,2,1.0,1.0,3.0,3,1125,1,14,83,4,0,5.0,5.0,4.75,0,7,0,0,0.06,8.454466361507933,4,1,1,0,1,0,0,0,0,0,0,0,2,3499,1923.0,Old_Town_Center,1
within_hours,0.89,1,50.0855468,14.4454522,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,6,90,1,0,22,206,42,4.95,4.88,4.88,0,2,0,0,2.91,6.70073110954781,34,1,1,1,1,1,1,1,1,0,0,1,2,5054,72.0,Near_Center_East,1
within_hour,1.0,1,50.07604,14.44061,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,1125,1,11,191,160,52,4.41,4.76,4.44,1,61,0,0,2.27,7.053585727193677,30,1,1,1,1,0,1,1,1,0,0,1,3,3548,15.0,New_Town_Vinohrady,1
within_hour,0.99,1,50.0713722,14.452475,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,60,1,30,319,8,8,4.63,4.75,4.5,1,6,0,0,1.18,7.692113339595466,37,1,1,1,1,1,1,1,1,0,1,1,2,4113,13.0,Near_Center_East,1
within_hour,0.99,1,50.0925,14.42153,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,2,30,1,23,191,146,45,4.48,4.87,4.45,1,74,0,0,2.06,7.655864017616056,23,1,1,1,1,0,1,1,0,0,0,0,3,4385,35.0,Old_Town_Center,1
within_hour,1.0,1,50.090752,14.422722,Entire rental unit,Entire_home/apt,6,2.5,2.0,4.0,1,1125,1,8,218,347,87,4.66,4.97,4.67,1,2,0,0,4.99,7.927685045615778,57,1,1,1,1,1,1,0,1,0,1,1,3,3327,3.0,Old_Town_Center,1
within_hour,1.0,1,50.0839,14.4265,Entire rental unit,Entire_home/apt,4,1.0,1.0,3.0,3,1125,1,11,37,176,40,4.8,4.96,4.79,1,1,0,0,2.54,7.236339342754344,28,1,1,1,1,1,1,1,1,0,0,0,2,2090,72.0,Old_Town_Center,1
within_hour,1.0,1,50.07981,14.42633,Entire rental unit,Entire_home/apt,2,1.5,1.0,1.0,2,365,1,7,165,326,62,4.9,4.9,4.91,1,7,0,0,4.7,7.428927194802272,52,1,1,1,1,1,1,0,1,0,0,1,2,3378,15.0,Old_Town_Center,1
within_hour,0.99,1,50.07019,14.43433,Entire rental unit,Entire_home/apt,4,1.5,2.0,2.0,1,1125,1,5,66,302,68,4.95,4.88,4.87,0,28,0,0,4.38,7.786551806428712,37,1,1,1,1,1,1,1,0,0,0,1,3,3133,17.0,New_Town_Vinohrady,1
days_or_more,0.4,1,50.08705,14.42275,Entire rental unit,Entire_home/apt,5,1.5,3.0,6.0,2,30,1,23,83,2,0,3.0,5.0,4.0,0,2,0,0,0.03,9.96415923206886,14,1,1,1,1,1,1,0,0,0,0,0,2,4311,1987.0,Old_Town_Center,1
within_hour,0.99,1,50.08457,14.36746,Entire rental unit,Entire_home/apt,2,1.0,0.0,2.0,1,120,1,9,208,112,36,4.7,4.78,4.72,0,2,0,0,1.62,6.919683849847411,34,1,1,1,1,0,1,1,1,0,0,1,2,3189,23.0,North_West_Districts,1
within_hour,1.0,1,50.08006,14.42412,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,2,1125,1,26,162,252,41,4.66,4.94,4.61,1,1,0,0,3.65,6.8690144506657065,27,1,1,0,1,0,1,1,1,0,0,1,1,2109,28.0,Old_Town_Center,1
within_hour,1.0,1,50.05735,14.42759,Entire condo,Entire_home/apt,7,1.0,2.0,6.0,3,730,1,0,268,82,24,5.0,4.85,4.95,1,2,0,0,2.72,7.5652752818989315,53,1,1,1,1,1,1,1,1,0,0,1,2,2298,67.0,Outer_Districts,1
Unknown,1.0,1,50.0606,14.39955,Entire rental unit,Entire_home/apt,4,1.5,1.0,2.0,20,1125,1,29,364,16,0,4.94,4.81,4.94,1,1,0,0,0.23,8.95686647085414,24,1,1,0,1,1,1,0,1,0,1,0,2,3635,1407.0,Near_Center_West_South,1
within_hour,1.0,1,50.08740234375,14.404972076416016,Entire loft,Entire_home/apt,2,1.5,1.0,1.0,2,180,1,4,61,134,50,4.96,4.99,4.9,0,1,0,0,1.91,7.242797922793756,52,1,1,1,1,1,1,1,1,0,1,1,2,3598,13.0,Old_Town_Center,1
within_hour,1.0,1,50.07591,14.42801,Entire rental unit,Entire_home/apt,2,1.0,0.0,4.0,3,40,1,30,365,26,3,4.96,4.92,4.92,0,2,0,0,0.37,8.795430805040018,15,1,1,0,1,1,1,0,0,0,0,0,2,2127,91.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.10091,14.43575,Entire rental unit,Entire_home/apt,4,1.5,1.0,2.0,1,21,1,10,109,239,49,4.8,4.87,4.81,1,1,0,0,3.45,6.939253946041508,26,1,1,0,1,1,1,0,0,0,1,0,2,3137,28.0,North_West_Districts,1
within_hour,1.0,1,50.10662,14.43319,Other_Property,Private_room,4,1.0,2.0,4.0,1,50,1,15,116,8,2,4.75,4.88,4.88,1,0,2,0,0.12,7.753623546559746,20,1,1,1,1,0,1,1,1,0,0,0,2,2128,20.0,North_West_Districts,1
within_hour,1.0,1,50.10475,14.43317,Other_Property,Private_room,4,1.0,1.0,2.0,1,50,1,19,139,25,1,4.52,4.6,4.4,1,0,2,0,0.55,7.640123172695364,24,1,1,1,1,0,1,1,1,0,0,0,2,2128,49.0,North_West_Districts,1
within_hour,1.0,1,50.12563,14.57313,Entire rental unit,Entire_home/apt,3,1.0,0.0,2.0,5,1125,1,0,78,28,4,4.54,4.36,4.57,0,1,0,0,0.4,6.985641817639208,28,1,1,1,1,1,1,1,1,0,0,1,2,2526,44.0,Outer_Districts,1
within_hour,1.0,1,50.07814,14.42571,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,1,1125,1,29,357,230,52,4.84,4.94,4.78,1,10,0,0,3.26,6.966024187106113,27,1,1,1,1,0,1,1,0,0,0,0,2,3529,42.0,Old_Town_Center,1
within_hour,1.0,1,50.07955,14.42363,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,1,1125,1,27,358,276,60,4.75,4.93,4.7,1,10,0,0,3.9,6.946975992135418,28,1,1,1,1,0,1,1,0,0,0,0,2,3529,35.0,Old_Town_Center,1
within_hour,1.0,1,50.08349,14.44736,Entire rental unit,Entire_home/apt,5,1.0,2.0,3.0,2,365,1,18,62,171,70,4.75,4.7,4.73,1,101,0,0,2.43,7.484368643286131,27,1,1,1,1,1,1,1,1,0,0,1,2,5303,20.0,Near_Center_East,1
within_hour,1.0,1,50.07991,14.44764,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,60,1,10,156,339,81,4.82,4.84,4.83,1,21,0,0,4.8,7.062191632286556,25,1,1,1,1,1,1,1,0,0,0,0,2,2240,2.0,Near_Center_East,1
within_hour,0.85,1,50.09208,14.4852,Entire serviced apartment,Entire_home/apt,4,1.0,2.0,4.0,1,1125,1,0,0,10,1,4.1,4.1,4.0,0,69,0,0,0.14,7.115582126184454,29,1,1,1,1,1,1,0,1,0,0,1,2,2998,75.0,Near_Center_East,1
within_hour,1.0,1,50.07931,14.42892,Entire rental unit,Entire_home/apt,3,1.0,0.0,3.0,2,730,1,15,74,248,64,4.82,4.98,4.78,0,2,0,0,3.59,6.985641817639208,47,1,1,1,1,1,1,1,1,0,0,0,2,3247,22.0,Old_Town_Center,1
within_hour,1.0,1,50.0797,14.42572,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,365,1,16,339,356,73,4.51,4.87,4.52,1,37,12,0,5.16,7.1204443723924875,30,1,1,1,1,0,1,1,0,0,0,0,2,3419,49.0,Old_Town_Center,1
within_hour,0.98,1,50.07872,14.41707,Other_Property,Hotel_room,2,1.0,0.0,1.0,30,1125,1,6,285,2,0,5.0,5.0,5.0,1,8,0,0,0.07,7.231287004327616,12,1,0,0,1,1,1,0,0,0,0,0,3,4150,676.0,Old_Town_Center,1
within_hour,1.0,1,50.0726491,14.4084902,Entire loft,Entire_home/apt,6,2.5,2.0,2.0,2,1125,1,14,26,56,18,4.91,4.86,4.79,1,14,0,0,0.81,8.476996001664824,56,1,1,1,1,1,1,1,1,0,1,1,2,3427,91.0,Near_Center_West_South,1
within_hour,1.0,1,50.07865,14.42688,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,1125,1,14,134,307,72,4.95,4.95,4.87,1,2,0,0,4.43,7.655864017616056,42,1,1,1,1,1,1,1,1,0,0,1,2,2083,21.0,Old_Town_Center,1
within_hour,1.0,1,50.0776,14.4273,Entire rental unit,Entire_home/apt,6,1.0,2.0,3.0,1,1125,1,13,110,375,100,4.97,4.98,4.93,0,2,0,0,5.51,7.88570539124302,39,1,1,1,1,1,1,1,1,0,0,1,2,2083,28.0,Old_Town_Center,1
days_or_more,0.4,1,50.08265,14.41918,Entire rental unit,Entire_home/apt,4,1.5,3.0,4.0,2,60,1,23,352,24,2,4.33,4.79,4.5,0,2,0,0,0.36,8.247220052745229,17,1,1,1,1,0,1,0,0,0,1,0,2,4311,300.0,Old_Town_Center,1
within_hour,1.0,1,50.0781,14.42657,Entire rental unit,Entire_home/apt,6,1.0,2.0,3.0,2,200,1,8,110,153,72,4.89,4.91,4.84,1,35,0,0,2.21,7.790282380703483,41,1,1,1,1,1,1,1,1,0,0,1,2,2906,11.0,Old_Town_Center,1
within_hour,0.29,1,50.09793,14.42167,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,1125,1,0,0,78,0,4.49,4.77,4.55,1,37,0,0,1.13,10.132016576126675,23,1,1,0,1,1,1,1,0,0,1,1,2,2153,1169.0,North_West_Districts,1
within_hour,0.99,1,50.07016,14.40769,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,1,60,1,30,161,114,24,4.72,4.75,4.68,1,74,0,0,1.68,7.055312843339752,24,1,1,0,1,1,1,1,0,0,0,0,3,4385,72.0,Near_Center_West_South,1
Unknown,0.0,1,50.08376,14.41653,Private room in rental unit,Private_room,2,1.0,1.0,1.0,1,30,1,0,43,276,0,4.83,4.96,4.82,0,1,4,0,3.91,6.92461239604856,19,1,1,0,1,1,1,0,0,0,0,0,3,4568,427.0,Old_Town_Center,1
within_hour,1.0,1,50.09234,14.42316,Entire rental unit,Entire_home/apt,4,1.0,1.0,1.0,1,365,1,11,339,401,78,4.77,4.98,4.76,1,37,12,0,5.69,7.572502985020384,52,1,1,1,1,1,1,1,1,0,0,1,2,3419,9.0,Old_Town_Center,1
within_hour,0.85,1,50.09222,14.48396,Entire serviced apartment,Entire_home/apt,4,1.0,2.0,4.0,1,150,1,0,0,4,1,3.5,4.0,3.75,0,69,0,0,0.06,7.095064377287131,28,1,1,1,1,1,1,0,1,0,0,1,2,2998,210.0,Near_Center_East,1
within_hour,0.99,1,50.08029,14.42029,Private room in rental unit,Private_room,6,1.0,2.0,3.0,2,30,1,13,316,12,2,4.42,5.0,4.42,1,4,2,0,0.27,8.044947049617722,38,1,1,1,1,0,1,1,1,0,0,1,3,2160,22.0,Old_Town_Center,1
within_hour,0.85,1,50.0928,14.48408,Entire serviced apartment,Entire_home/apt,6,1.0,3.0,6.0,1,100,1,0,0,13,6,4.31,4.69,4.46,0,69,0,0,0.19,7.457609289715606,33,1,1,1,1,1,1,0,1,0,0,1,2,2998,203.0,Near_Center_East,1
within_hour,1.0,1,50.05572,14.41076,Entire rental unit,Entire_home/apt,3,1.0,2.0,3.0,3,40,1,23,35,132,34,4.91,4.66,4.77,0,2,0,0,1.88,7.496097345175956,45,1,1,1,1,0,1,1,1,0,0,1,3,2120,82.0,Near_Center_West_South,1
Unknown,1.0,1,50.08715,14.42284,Other_Property,Private_room,2,1.0,1.0,1.0,1,1125,1,0,245,8,0,4.13,4.75,4.0,1,0,2,0,0.13,8.028455164114252,19,1,0,1,1,0,1,1,1,0,1,0,3,2083,701.0,Old_Town_Center,1
Unknown,1.0,1,50.08512,14.42195,Other_Property,Private_room,3,1.0,1.0,1.0,1,1125,1,0,245,2,0,4.0,5.0,2.5,1,0,2,0,0.05,8.428143374582726,12,1,0,1,0,0,0,1,1,0,1,0,3,2083,935.0,Old_Town_Center,1
within_hour,1.0,1,50.0807,14.40524,Other_Property,Entire_home/apt,4,1.0,2.0,3.0,3,30,1,3,102,106,25,4.71,4.91,4.6,1,1,0,0,1.54,7.444833273892193,15,1,0,0,1,0,1,1,1,0,0,1,2,2511,75.0,Near_Center_West_South,1
within_hour,1.0,1,50.0781,14.42657,Entire rental unit,Entire_home/apt,5,1.5,2.0,3.0,2,250,1,3,130,187,70,4.95,4.86,4.87,1,35,0,0,2.7,7.889459149404524,41,1,1,1,1,1,1,1,1,0,0,1,2,2906,6.0,Old_Town_Center,1
within_hour,1.0,1,50.09176254272461,14.434858322143556,Entire serviced apartment,Entire_home/apt,4,2.0,2.0,2.0,2,1125,1,21,62,186,41,4.83,4.94,4.78,1,82,0,0,2.7,7.985824666418917,43,1,1,1,1,0,1,1,1,0,0,1,2,4235,69.0,Old_Town_Center,1
within_hour,1.0,1,50.10401,14.47786,Entire rental unit,Entire_home/apt,2,1.0,0.0,2.0,7,90,1,27,135,33,9,4.91,4.79,4.79,0,1,0,0,0.5,7.682021510826875,34,1,1,1,1,1,1,1,0,0,0,1,2,3368,72.0,Near_Center_East,1
within_hour,0.29,1,50.10572,14.43256,Entire rental unit,Entire_home/apt,4,1.0,1.0,1.0,2,1125,1,0,0,30,0,4.7,4.77,4.67,1,37,0,0,0.43,7.4570320891223805,23,1,1,0,1,1,1,1,0,0,1,1,2,2153,902.0,North_West_Districts,1
within_hour,1.0,1,50.0785,14.40701,Entire rental unit,Entire_home/apt,5,1.0,1.0,9.0,2,28,1,15,144,255,74,4.91,4.92,4.87,1,5,0,0,3.72,7.502738210754851,51,1,1,1,1,1,1,1,1,0,0,1,2,2077,7.0,Near_Center_West_South,1
within_hour,0.99,1,50.08596,14.37656,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,99,1,29,307,71,17,4.86,4.69,4.66,0,9,0,0,1.15,7.749322464660356,38,1,1,1,1,1,1,1,1,0,1,1,2,2710,44.0,North_West_Districts,1
Unknown,1.0,1,50.08637,14.42281,Room in hotel,Hotel_room,2,1.0,1.0,1.0,1,30,1,30,265,1,0,5.0,5.0,5.0,1,0,0,0,0.03,8.637462023807181,13,1,0,1,1,0,0,1,1,0,0,0,2,2119,945.0,Old_Town_Center,1
days_or_more,1.0,1,50.08383,14.44925,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,30,100,1,30,270,1,0,5.0,5.0,5.0,0,2,0,0,0.01,7.828834527588089,14,1,1,0,1,1,1,1,0,0,0,0,2,2118,2112.0,Near_Center_East,1
within_hour,1.0,1,50.08841,14.41573,Entire rental unit,Entire_home/apt,4,2.5,2.0,2.0,2,1125,1,19,199,83,33,4.89,5.0,4.83,1,14,0,0,1.18,8.35608503102148,49,1,1,1,1,1,1,1,1,0,1,1,2,3427,75.0,Old_Town_Center,1
within_hour,1.0,1,50.08339,14.44879,Entire rental unit,Entire_home/apt,6,2.0,2.0,4.0,3,1125,1,15,148,165,24,4.82,4.71,4.79,1,2,0,0,2.36,7.496097345175956,21,1,1,0,1,1,1,0,1,0,0,1,2,2149,19.0,Near_Center_East,1
within_hour,1.0,1,50.07914,14.42025,Entire rental unit,Entire_home/apt,4,1.0,0.0,2.0,1,1125,1,0,247,413,43,4.86,4.96,4.85,0,41,0,0,5.86,7.332369205929062,25,1,1,1,1,1,1,1,0,0,0,1,2,2565,19.0,New_Town_Vinohrady,1
within_hours,0.44,1,50.06582,14.41869,Entire rental unit,Entire_home/apt,7,1.5,2.0,7.0,2,1125,1,19,135,83,16,4.59,4.71,4.65,0,1,0,0,1.19,7.580189417944541,23,1,1,0,1,0,1,0,1,0,0,0,2,4366,80.0,New_Town_Vinohrady,1
within_hour,0.99,1,50.09299,14.45607,Entire serviced apartment,Entire_home/apt,5,1.5,0.0,2.0,2,90,1,13,45,60,23,4.7,4.85,4.68,1,20,0,0,0.85,7.381501894506707,39,1,1,1,1,0,1,1,1,0,0,1,2,2227,18.0,Near_Center_East,1
within_hour,0.99,1,50.07599,14.43185,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,99,1,22,307,20,4,4.95,4.9,4.7,0,12,0,0,0.29,8.048149101665201,40,1,1,1,1,1,1,1,1,0,1,1,2,2208,74.0,New_Town_Vinohrady,1
within_hour,0.94,1,50.09557,14.45006,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,4,1125,1,22,357,16,7,4.94,5.0,4.88,0,12,0,0,0.27,7.275864600546533,42,1,1,1,1,1,1,1,1,0,0,1,2,3845,44.0,Near_Center_East,1
within_hour,0.99,1,50.0933,14.45615,Entire rental unit,Entire_home/apt,4,1.5,0.0,1.0,1,1125,1,18,130,36,7,4.64,4.72,4.81,0,20,0,0,0.51,7.3777589082278725,31,1,1,1,1,0,1,1,0,0,0,1,2,2227,25.0,Near_Center_East,1
within_hour,1.0,1,50.07716,14.42438,Other_Property,Hotel_room,4,1.5,0.0,1.0,1,360,1,9,153,13,0,4.69,5.0,4.69,1,8,9,0,0.19,7.078341579557671,35,1,1,1,1,1,1,1,0,0,0,1,2,3788,1717.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.09618,14.40303,Entire rental unit,Entire_home/apt,6,1.0,2.0,4.0,2,999,1,17,126,79,15,4.78,4.87,4.65,1,1,0,0,1.15,7.258412150595307,28,1,1,0,1,1,1,0,1,0,1,0,2,2138,25.0,North_West_Districts,1
within_hour,1.0,1,50.05848,14.42463,Other_Property,Entire_home/apt,16,2.0,4.0,9.0,2,29,1,4,242,399,62,4.98,4.89,4.83,1,3,0,0,5.85,9.270682600982344,61,1,1,1,1,1,1,1,1,1,1,0,3,3325,7.0,Outer_Districts,1
within_hour,1.0,1,50.085917651716734,14.43538831585413,Entire rental unit,Entire_home/apt,6,1.5,3.0,3.0,2,30,1,10,247,190,59,4.79,4.75,4.7,1,43,0,0,2.79,7.987864096085687,37,1,1,1,1,1,1,1,0,0,0,0,2,3049,14.0,Old_Town_Center,1
within_hour,0.71,1,50.07754,14.43996,Private room in rental unit,Private_room,2,1.0,1.0,1.0,3,1125,1,29,356,55,9,4.82,4.85,4.71,0,0,1,0,0.8,7.208600337960199,19,1,1,1,1,1,1,0,0,0,0,0,2,3167,74.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.07876,14.4258,Entire rental unit,Entire_home/apt,2,1.0,1.0,1.0,3,1125,1,3,7,374,76,4.93,4.93,4.87,0,1,0,0,5.43,7.550135342488429,46,1,1,1,1,1,1,1,1,0,0,1,2,2109,5.0,Old_Town_Center,1
within_hour,1.0,1,50.0317,14.44799,Other_Property,Entire_home/apt,3,1.0,1.0,3.0,2,1125,1,14,180,106,10,4.98,4.76,4.92,0,2,0,0,1.51,7.9665866976384025,60,1,1,1,1,1,1,1,1,1,0,1,2,3091,72.0,Outer_Districts,1
within_hour,0.29,1,50.10614,14.43157,Entire serviced apartment,Entire_home/apt,6,1.0,1.0,2.0,1,300,1,28,278,24,8,4.38,4.58,4.25,1,37,0,0,0.34,7.605392364814935,28,1,1,0,1,1,1,1,0,0,1,1,2,2153,112.0,North_West_Districts,1
within_hour,0.29,1,50.10572,14.43256,Entire serviced apartment,Entire_home/apt,8,2.0,2.0,2.0,1,300,1,0,0,11,1,4.64,4.91,4.64,1,37,0,0,0.22,7.6362696033793735,26,1,1,0,1,1,1,1,0,0,1,1,2,2153,28.0,North_West_Districts,1
within_day,0.7,1,50.09242630004883,14.443806648254396,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,2,28,1,9,121,109,21,4.69,4.79,4.66,0,5,0,0,1.57,7.0317412587631285,21,1,1,0,1,1,1,1,1,0,0,0,2,2473,17.0,Near_Center_East,1
within_hour,1.0,1,50.08001,14.42517,Entire rental unit,Entire_home/apt,2,1.0,0.0,1.0,2,1125,1,8,228,264,63,4.38,4.84,4.49,1,41,0,0,3.77,7.158513997329321,13,1,1,0,1,0,1,0,0,0,0,0,2,4164,4.0,Old_Town_Center,1
within_hour,1.0,1,50.09053,14.42873,Entire rental unit,Entire_home/apt,2,1.5,1.0,1.0,2,90,1,12,107,346,57,4.93,4.96,4.88,0,8,0,0,4.94,7.693937325509272,50,1,1,1,1,1,1,1,1,0,0,1,2,3968,28.0,Old_Town_Center,1
within_hours,0.77,1,50.08428,14.46664,Entire condo,Entire_home/apt,6,2.0,2.0,4.0,2,30,1,9,9,35,16,4.89,4.91,4.86,0,1,0,0,0.51,7.910957382845589,40,1,1,1,1,1,1,1,0,0,0,0,2,4072,91.0,Near_Center_East,1
within_hour,1.0,1,50.09313,14.4326,Entire rental unit,Entire_home/apt,2,1.5,0.0,1.0,2,120,1,23,133,313,56,4.93,4.91,4.85,1,11,0,0,4.46,7.238496840894365,37,1,1,0,1,1,1,1,1,0,0,0,2,4233,8.0,Old_Town_Center,1
within_hour,1.0,1,50.07671,14.41506,Entire rental unit,Entire_home/apt,4,1.0,2.0,2.0,2,30,1,7,227,261,66,4.95,4.97,4.91,0,1,0,0,3.88,7.731492029245684,44,1,1,1,1,1,1,1,0,0,1,1,2,3524,11.0,New_Town_Vinohrady,1
within_hour,1.0,1,50.073009,14.393521,Private room in rental unit,Private_room,1,1.0,1.0,1.0,1,1125,1,4,205,23,15,4.65,4.83,4.78,1,0,1,0,1.72,7.088408778675395,25,1,0,1,1,1,1,1,1,0,0,0,2,3801,97.0,Near_Center_West_South,1
within_hour,1.0,1,50.08521,14.43185,Entire rental unit,Entire_home/apt,4,1.0,1.0,2.0,1,730,1,13,142,334,65,4.88,4.95,4.81,1,19,0,0,4.88,6.9930151229329605,45,1,1,1,1,1,1,1,0,0,0,1,3,4570,4.0,Old_Town_Center,1
within_hour,1.0,1,50.0863169,14.4365739,Entire loft,Entire_home/apt,13,3.0,5.0,9.0,2,30,1,13,270,247,60,4.86,4.77,4.77,1,43,0,0,3.61,8.876544550558378,42,1,1,1,1,1,1,1,0,0,0,0,2,3049,19.0,Old_Town_Center,1
within_hour,0.0,1,50.06153,14.44442,Entire rental unit,Entire_home/apt,2,1.0,0.0,2.0,3,1125,1,0,281,17,0,4.29,4.47,4.47,0,1,0,0,0.25,7.828834527588089,30,1,1,1,1,1,0,1,0,0,0,1,2,4141,453.0,Outer_Districts,1
