host_acceptance_rate,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,num_amenities,amenity_wifi,amenity_kitchen,amenity_air_conditioning,amenity_heating,amenity_washer,amenity_dryer,amenity_tv,amenity_parking,amenity_pool,amenity_pets_allowed,amenity_long_term_stays_allowed,num_host_verifications,host_duration_days,days_since_last_review,has_reviews,calculated_host_listings_count_shared_rooms_log,bathrooms_log,calculated_host_listings_count_private_rooms_log,host_acceptance_rate_log,beds_log,days_since_last_review_log,number_of_reviews_log,bedrooms_log,reviews_per_month_log,accommodates_log,calculated_host_listings_count_entire_homes_log,number_of_reviews_ltm_log,host_response_time_Unknown,host_response_time_days_or_more,host_response_time_within_day,host_response_time_within_hour,host_response_time_within_hours,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,neighbourhood_group_Near_Center_East,neighbourhood_group_Near_Center_West_South,neighbourhood_group_New_Town_Vinohrady,neighbourhood_group_North_West_Districts,neighbourhood_group_Old_Town_Center,neighbourhood_group_Outer_Districts,property_type_freq,log_price
1.0,1,50.08655,14.4512,4,1.0,1.0,2.0,2,365,7,47,346,42,4.58,4.43,4.59,1,101,0,0,2.07,29,1,1,1,1,1,1,1,1,0,1,1,2,5303,6.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.9459101490553132,5.849324779946859,0.6931471805599453,1.1216775615991057,1.6094379124341003,4.624972813284271,3.7612001156935624,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.02108396428914
0.44,1,50.07368,14.4294,3,1.0,0.0,1.0,1,1125,30,321,161,3,4.78,4.68,4.82,0,15,1,0,1.1,15,1,1,1,1,0,0,1,0,0,1,0,3,4595,73.0,1,0.0,0.6931471805599453,0.6931471805599453,0.36464311358790924,0.6931471805599453,4.30406509320417,5.087596335232384,0.0,0.7419373447293773,1.3862943611198906,2.772588722239781,1.3862943611198906,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.609375,8.499232866039245
1.0,1,50.09015,14.41849,3,1.0,1.0,3.0,1,31,9,223,206,27,4.74,4.97,4.73,1,2,0,0,1.42,33,1,1,1,1,0,1,1,1,0,0,0,2,4396,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,2.0794415416798357,5.332718793265369,0.6931471805599453,0.883767540168595,1.3862943611198906,1.0986122886681098,3.332204510175204,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.10378649635036497,7.421775793644647
1.0,1,50.10003,14.41659,4,1.0,2.0,2.0,3,1125,14,157,136,17,4.71,4.8,4.76,0,4,0,0,0.93,25,1,1,1,1,1,1,0,0,0,0,1,2,4591,128.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.859812404361672,4.919980925828125,1.0986122886681098,0.6575200029167942,1.6094379124341003,1.6094379124341003,2.8903717578961645,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,7.395721608602045
0.49,1,50.07397,14.43056,3,0.5,1.0,1.0,1,1125,30,355,142,0,4.82,4.7,4.85,0,22,10,0,0.98,23,1,1,1,1,0,1,1,0,0,1,0,2,4600,456.0,1,0.0,0.4054651081081644,2.3978952727983707,0.3987761199573678,0.6931471805599453,6.124683390894205,4.962844630259907,0.6931471805599453,0.6830968447064438,1.3862943611198906,3.1354942159291497,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.5485559791698735
0.33,1,50.10851,14.5387,2,1.0,1.0,1.0,2,30,30,365,19,0,4.53,4.42,4.42,0,0,1,0,0.15,13,1,1,0,1,0,0,0,1,0,0,0,2,4388,645.0,1,0.0,0.6931471805599453,0.6931471805599453,0.2851789422336624,0.6931471805599453,6.470799503782602,2.995732273553991,0.6931471805599453,0.13976194237515868,1.0986122886681098,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.06843065693430657,7.45876269238096
1.0,1,50.09143,14.4281,3,1.0,1.0,2.0,2,1125,20,298,620,44,4.47,4.92,4.58,1,4,8,0,4.26,14,1,1,0,1,1,1,0,0,0,0,0,2,4490,20.0,1,0.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,1.0986122886681098,3.044522437723423,6.431331081933479,0.6931471805599453,1.6601310267496185,1.3862943611198906,1.6094379124341003,3.8066624897703196,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.06843065693430657,6.380122536899765
0.79,1,50.06521,14.35803,2,1.0,1.0,1.0,2,365,29,364,24,9,4.63,4.38,4.33,0,1,1,0,0.17,49,1,1,1,1,1,1,1,1,0,0,1,2,4385,15.0,1,0.0,0.6931471805599453,0.6931471805599453,0.5822156198526637,0.6931471805599453,2.772588722239781,3.2188758248682006,0.6931471805599453,0.15700374880966475,1.0986122886681098,0.6931471805599453,2.302585092994046,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.10378649635036497,7.844240718141811
0.99,1,50.07705,14.40825,4,1.0,1.0,2.0,1,90,20,181,453,41,4.58,4.76,4.58,1,74,0,0,3.14,26,1,1,1,1,1,1,1,0,0,0,0,3,4385,23.0,1,0.0,0.6931471805599453,0.0,0.688134638736401,1.0986122886681098,3.1780538303479458,6.118097198041348,0.6931471805599453,1.420695787837223,1.6094379124341003,4.31748811353631,3.7376696182833684,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.609375,7.461065514354283
1.0,1,50.09104,14.42533,4,1.0,2.0,2.0,20,1125,5,281,175,4,4.8,4.88,4.7,1,1,0,0,1.06,51,1,1,1,1,1,1,1,1,0,0,1,1,5062,55.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.02535169073515,5.170483995038151,1.0986122886681098,0.7227059828014898,1.6094379124341003,0.6931471805599453,1.6094379124341003,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.10378649635036497,7.768533300926033
1.0,1,50.08655,14.4512,3,1.0,1.0,2.0,2,365,25,72,269,29,4.48,4.36,4.54,1,101,0,0,1.62,22,1,1,1,1,1,1,1,1,0,1,1,2,5303,21.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,3.091042453358316,5.598421958998375,0.6931471805599453,0.9631743177730056,1.3862943611198906,4.624972813284271,3.4011973816621555,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.017506142941256
1.0,1,50.08005,14.42756,8,1.0,2.0,4.0,2,365,16,56,269,13,4.58,4.63,4.62,1,101,0,0,1.64,31,1,1,1,1,1,1,1,1,0,1,1,2,5303,2.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,1.0986122886681098,5.598421958998375,1.0986122886681098,0.9707789171582247,2.1972245773362196,4.624972813284271,2.6390573296152584,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.601901959875166
1.0,1,50.06625,14.40245,4,1.0,1.0,2.0,1,365,6,256,347,29,4.7,4.52,4.67,1,2,0,0,2.16,43,1,1,1,1,1,1,1,1,0,1,1,2,5069,111.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,4.718498871295094,5.8522024797744745,0.6931471805599453,1.1505720275988207,1.6094379124341003,1.0986122886681098,3.4011973816621555,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.013800182481751825,7.272398392570047
0.89,1,50.08529,14.44532,7,1.0,2.0,6.0,7,100,0,30,413,30,4.91,4.78,4.89,0,2,0,0,2.47,31,1,1,1,1,1,1,1,1,0,0,1,2,5054,67.0,1,0.0,0.6931471805599453,0.0,0.636576829071551,1.9459101490553132,4.219507705176107,6.025865973825314,1.0986122886681098,1.244154593958768,2.0794415416798357,1.0986122886681098,3.4339872044851463,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.609375,6.880384082186005
1.0,1,50.10546,14.4707,4,1.0,2.0,2.0,10,30,28,88,0,0,4.83,4.87,4.78,0,1,0,0,0.0,14,1,1,0,1,1,1,1,1,0,0,0,3,4998,9999.0,0,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,9.210340371976184,0.0,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.609375,8.470311205516108
0.81,1,50.091067734318685,14.423598800541122,4,1.5,1.0,1.0,3,400,15,299,435,56,4.72,4.89,4.7,0,2,0,0,2.63,56,1,1,1,1,1,1,1,1,0,0,1,2,4992,7.0,1,0.0,0.9162907318741551,0.0,0.5933268452777344,0.6931471805599453,2.0794415416798357,6.077642243349034,0.6931471805599453,1.2892326482767593,1.6094379124341003,1.0986122886681098,4.04305126783455,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.609375,7.4067107301776405
1.0,1,50.08827218384488,14.42322947611544,8,1.0,3.0,5.0,4,280,12,126,464,40,4.64,4.99,4.73,0,46,1,0,2.9,39,1,1,1,1,1,1,1,1,0,0,1,2,4989,7.0,1,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,2.0794415416798357,6.142037405587356,1.3862943611198906,1.3609765531356006,2.1972245773362196,3.8501476017100584,3.713572066704308,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.248529124800218
0.0,1,50.06524,14.42953,4,1.5,2.0,2.0,1,120,0,0,202,0,4.78,4.53,4.76,0,1,0,0,1.4,16,1,0,0,1,0,1,0,0,0,1,0,2,4384,1876.0,1,0.0,0.9162907318741551,0.0,0.0,1.0986122886681098,7.537430036586509,5.313205979041787,1.0986122886681098,0.8754687373538999,1.6094379124341003,0.6931471805599453,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.013800182481751825,7.069023426578259
0.94,1,50.10161028878581,14.429512329504329,4,1.0,1.0,2.0,3,90,19,118,39,13,4.79,4.85,4.69,0,1,0,0,0.27,21,1,1,1,1,1,1,0,1,0,1,0,2,5172,84.0,1,0.0,0.6931471805599453,0.0,0.6626879730752367,1.0986122886681098,4.442651256490317,3.6888794541139363,0.6931471805599453,0.23901690047049992,1.6094379124341003,0.6931471805599453,2.6390573296152584,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,7.3098814858247865
0.0,1,50.0824,14.42333,3,1.5,3.0,3.0,21,365,28,228,106,0,4.67,4.87,4.66,0,1,0,0,0.77,31,1,1,1,1,1,1,1,1,0,0,1,2,4382,1287.0,1,0.0,0.9162907318741551,0.0,0.0,1.3862943611198906,7.160845906664299,4.672828834461906,1.3862943611198906,0.5709795465857378,1.3862943611198906,0.6931471805599453,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.10378649635036497,7.4489161025442
1.0,1,50.08687,14.39608,5,1.0,2.0,5.0,30,365,0,191,42,6,4.9,4.93,4.9,0,3,0,0,0.32,18,1,1,1,1,1,1,0,0,0,1,1,2,4376,207.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,5.337538079701318,3.7612001156935624,1.0986122886681098,0.2776317365982795,1.791759469228055,1.3862943611198906,1.9459101490553132,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.335633981927201
1.0,1,50.08478,14.42096,4,1.0,1.0,2.0,2,365,14,51,572,65,4.53,4.91,4.6,1,101,0,0,3.93,29,1,1,1,1,1,1,0,1,0,1,1,2,5303,7.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.0794415416798357,6.35088571671474,0.6931471805599453,1.5953389880545987,1.6094379124341003,4.624972813284271,4.189654742026425,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.537430036586509
0.9,1,50.0638,14.43642,8,1.0,2.0,4.0,2,120,28,172,110,6,4.79,4.6,4.72,0,1,0,0,0.76,51,1,1,1,1,1,1,0,1,0,0,0,2,4365,133.0,1,0.0,0.6931471805599453,0.0,0.6418538861723948,1.6094379124341003,4.897839799950911,4.709530201312334,1.0986122886681098,0.5653138090500605,2.1972245773362196,0.6931471805599453,1.9459101490553132,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.609375,8.294299608857235
1.0,1,50.10569,14.43433,2,1.0,2.0,1.0,2,1125,6,146,841,80,4.59,4.65,4.74,1,1,0,0,5.82,28,1,1,1,1,1,1,1,1,0,1,0,2,4358,3.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,6.7357800142423265,1.0986122886681098,1.9198594718553708,1.0986122886681098,0.6931471805599453,4.394449154672439,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,6.90875477931522
0.76,1,50.09532716485353,14.50264386959819,4,1.5,1.0,2.0,3,1125,30,345,64,7,4.85,4.8,4.79,0,2,0,0,0.45,32,1,1,1,1,1,1,1,0,0,0,1,2,4355,97.0,1,0.0,0.9162907318741551,0.0,0.5653138090500605,1.0986122886681098,4.584967478670572,4.174387269895637,0.6931471805599453,0.37156355643248307,1.6094379124341003,1.0986122886681098,2.0794415416798357,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.609375,7.896924656268864
0.36,1,50.08685,14.41432,2,1.0,1.0,1.0,2,365,11,50,184,0,4.19,4.9,4.3,0,8,0,0,1.15,20,1,1,1,1,1,1,1,0,0,1,0,2,4982,1876.0,1,0.0,0.6931471805599453,0.0,0.3074846997479606,0.6931471805599453,7.537430036586509,5.220355825078324,0.6931471805599453,0.7654678421395714,1.0986122886681098,2.1972245773362196,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.135687347028144
0.36,1,50.08267,14.42895,3,1.0,1.0,2.0,2,365,24,64,145,7,4.04,4.79,4.29,0,8,0,0,0.89,30,1,1,0,1,0,1,1,0,0,1,1,2,4982,223.0,1,0.0,0.6931471805599453,0.0,0.3074846997479606,1.0986122886681098,5.4116460518550396,4.983606621708336,0.6931471805599453,0.636576829071551,1.3862943611198906,2.1972245773362196,2.0794415416798357,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.064759027791802
0.36,1,50.0795,14.44812,5,1.0,1.0,3.0,2,365,28,75,36,2,4.25,4.74,4.2,0,8,0,0,0.22,19,1,1,0,1,1,1,1,0,0,1,1,2,4982,251.0,1,0.0,0.6931471805599453,0.0,0.3074846997479606,1.3862943611198906,5.529429087511423,3.6109179126442243,0.6931471805599453,0.1988508587451652,1.791759469228055,2.1972245773362196,1.0986122886681098,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.10378649635036497,7.500529485395295
0.95,1,50.08354,14.41276,4,1.0,1.0,2.0,3,365,17,200,248,55,4.69,4.91,4.67,0,14,0,0,1.5,35,1,1,1,1,1,1,1,1,0,0,0,3,5210,20.0,1,0.0,0.6931471805599453,0.0,0.6678293725756554,1.0986122886681098,3.044522437723423,5.517452896464707,0.6931471805599453,0.9162907318741551,1.6094379124341003,2.70805020110221,4.02535169073515,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.7025561132685825
1.0,1,50.0792350769043,14.429807662963867,3,1.0,1.0,3.0,2,1125,0,6,353,69,4.82,4.94,4.83,0,2,0,0,2.3,55,1,1,1,1,1,1,1,1,0,0,1,2,4987,70.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,4.2626798770413155,5.869296913133774,0.6931471805599453,1.1939224684724346,1.3862943611198906,1.0986122886681098,4.248495242049359,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.27931883541462
1.0,1,50.07822,14.42362,8,2.0,3.0,6.0,3,1125,29,270,30,1,4.87,4.8,4.53,1,1,0,0,0.25,32,1,1,0,1,1,1,1,1,0,0,1,2,4355,97.0,1,0.0,1.0986122886681098,0.0,0.6931471805599453,1.9459101490553132,4.584967478670572,3.4339872044851463,1.3862943611198906,0.22314355131420976,2.1972245773362196,0.6931471805599453,0.6931471805599453,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.609375,8.480736654405622
0.93,1,50.08977,14.42237,9,2.0,3.0,4.0,2,1125,4,270,326,49,4.56,4.97,4.63,0,44,0,0,2.27,34,1,1,1,1,1,1,1,1,1,0,1,3,4175,23.0,1,0.0,1.0986122886681098,0.0,0.6575200029167942,1.6094379124341003,3.1780538303479458,5.7899601708972535,1.3862943611198906,1.184789984909162,2.302585092994046,3.8066624897703196,3.912023005428146,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.013800182481751825,8.204671828950811
1.0,1,50.10398,14.44845,3,1.5,2.0,2.0,3,30,6,113,160,26,4.88,4.68,4.8,0,1,0,0,1.11,47,1,1,1,1,1,1,0,1,0,1,0,2,4346,14.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.0986122886681098,2.70805020110221,5.081404364984463,1.0986122886681098,0.7466879474879752,1.3862943611198906,0.6931471805599453,3.295836866004329,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.609375,7.241366283322318
0.0,1,50.08818,14.46965,4,1.0,1.0,2.0,6,1125,0,70,11,0,4.9,4.8,4.9,0,1,0,0,0.08,14,1,1,0,1,1,1,1,1,0,0,1,2,4345,2993.0,1,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,8.004365564979574,2.4849066497880004,0.6931471805599453,0.07696104113612832,1.6094379124341003,0.6931471805599453,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.851184927493743
0.78,1,50.08143,14.42135,4,1.5,2.0,2.0,3,30,5,145,176,15,4.75,4.88,4.66,0,2,0,0,1.22,35,1,1,1,1,1,1,1,0,0,0,1,2,4343,26.0,1,0.0,0.9162907318741551,0.0,0.5766133643039938,1.0986122886681098,3.295836866004329,5.176149732573829,1.0986122886681098,0.7975071958841881,1.6094379124341003,1.0986122886681098,2.772588722239781,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.798523053625206
0.95,1,50.13338,14.46444,4,1.0,2.0,4.0,1,1125,11,199,292,42,4.43,4.59,4.6,0,1,0,0,2.05,19,1,1,1,1,1,1,1,1,0,0,0,3,4340,5.0,1,0.0,0.6931471805599453,0.0,0.6678293725756554,1.6094379124341003,1.791759469228055,5.680172609017068,1.0986122886681098,1.1151415906193203,1.6094379124341003,0.6931471805599453,3.7612001156935624,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.795705775173514
0.93,1,50.08977,14.42237,4,1.5,1.0,1.0,2,1125,24,343,284,43,4.62,4.98,4.66,0,44,0,0,2.04,31,1,1,1,1,1,1,1,1,1,0,1,3,4175,22.0,1,0.0,0.9162907318741551,0.0,0.6575200029167942,0.6931471805599453,3.1354942159291497,5.652489180268651,0.6931471805599453,1.1118575154181303,1.6094379124341003,3.8066624897703196,3.784189633918261,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.523481312573497
1.0,1,50.08754,14.41994,4,1.0,1.0,2.0,2,1125,19,154,647,55,4.9,4.98,4.85,0,2,0,0,4.52,56,1,1,1,1,1,1,1,1,0,1,1,3,4329,17.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.8903717578961645,6.473890696352274,0.6931471805599453,1.7083778602890038,1.6094379124341003,1.0986122886681098,4.02535169073515,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.049746290952191
0.99,1,50.09169,14.42618,7,2.5,3.0,5.0,3,1124,14,265,185,18,4.91,4.97,4.88,0,7,0,0,1.3,35,1,1,1,1,1,1,1,1,0,0,1,2,4797,56.0,1,0.0,1.252762968495368,0.0,0.688134638736401,1.791759469228055,4.04305126783455,5.225746673713202,1.3862943611198906,0.832909122935104,2.0794415416798357,2.0794415416798357,2.9444389791664403,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.73052880173936
1.0,1,50.08499,14.45316,4,1.0,0.0,2.0,3,180,17,205,630,72,4.79,4.66,4.79,1,3,0,0,4.11,30,1,1,1,1,1,1,1,0,0,0,1,2,5002,3.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,6.447305862541213,0.0,1.631199404215613,1.6094379124341003,1.3862943611198906,4.290459441148391,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,6.838405200847344
1.0,1,50.07912,14.40417,11,2.5,4.0,9.0,1,1125,11,34,53,7,4.65,4.68,4.6,1,8,0,0,0.32,29,1,1,1,1,1,1,1,0,0,1,0,3,4966,36.0,1,0.0,1.252762968495368,0.0,0.6931471805599453,2.302585092994046,3.6109179126442243,3.9889840465642745,1.6094379124341003,0.2776317365982795,2.4849066497880004,2.1972245773362196,2.0794415416798357,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.609375,7.9976631270201
1.0,1,50.07688,14.41391,12,1.5,3.0,11.0,1,365,15,272,290,42,4.66,4.88,4.71,1,36,0,0,1.85,20,1,1,0,1,0,1,1,1,0,0,1,2,5149,21.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,2.4849066497880004,3.091042453358316,5.673323267171493,1.3862943611198906,1.0473189942805592,2.5649493574615367,3.6109179126442243,3.7612001156935624,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.349011198176003
1.0,1,50.07687,14.41414,7,1.5,2.0,6.0,1,365,11,338,158,11,4.49,4.83,4.5,1,36,0,0,0.98,20,1,1,1,1,0,1,1,1,0,0,1,2,5149,49.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,1.9459101490553132,3.912023005428146,5.0689042022202315,1.0986122886681098,0.6830968447064438,2.0794415416798357,3.6109179126442243,2.4849066497880004,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,7.877397186353287
1.0,1,50.07923186310829,14.419146421482573,12,1.5,3.0,12.0,1,365,21,289,90,18,4.3,4.82,4.45,1,36,0,0,0.56,21,1,1,0,1,0,1,1,1,0,0,1,2,5149,35.0,1,0.0,0.9162907318741551,0.0,0.6931471805599453,2.5649493574615367,3.58351893845611,4.51085950651685,1.3862943611198906,0.44468582126144574,2.5649493574615367,3.6109179126442243,2.9444389791664403,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.230044310126114
1.0,1,50.07902,14.40382,10,2.0,3.0,7.0,1,1125,14,53,24,1,4.58,4.79,4.79,1,8,0,0,0.17,31,1,1,1,1,1,1,1,0,0,1,0,3,4966,9.0,1,0.0,1.0986122886681098,0.0,0.6931471805599453,2.0794415416798357,2.302585092994046,3.2188758248682006,1.3862943611198906,0.15700374880966475,2.3978952727983707,2.1972245773362196,0.6931471805599453,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.609375,8.034306936339489
1.0,1,50.09146,14.41863,12,2.0,3.0,12.0,1,365,22,287,182,15,4.27,4.94,4.44,1,36,0,0,1.24,22,1,1,0,1,1,1,1,1,0,0,1,2,5149,35.0,1,0.0,1.0986122886681098,0.0,0.6931471805599453,2.5649493574615367,3.58351893845611,5.209486152841421,1.3862943611198906,0.8064758658669485,2.5649493574615367,3.6109179126442243,2.772588722239781,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.609375,8.336150816120663
0.64,1,50.08737,14.41071,5,1.0,2.0,6.0,2,10,13,25,279,13,4.59,4.94,4.7,0,1,0,0,1.7,20,1,1,0,1,0,1,1,1,0,1,0,2,4930,20.0,1,0.0,0.6931471805599453,0.0,0.49469624183610705,1.9459101490553132,3.044522437723423,5.634789603169249,1.0986122886681098,0.9932517730102833,1.791759469228055,0.6931471805599453,2.6390573296152584,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.609375,7.87359778968554
0.98,1,50.08704,14.43397,3,1.0,1.0,4.0,3,365,9,209,532,51,4.83,4.87,4.85,0,3,0,0,3.26,39,1,1,1,1,1,1,1,1,0,0,1,2,5438,7.0,1,0.0,0.6931471805599453,0.0,0.6830968447064438,1.6094379124341003,2.0794415416798357,6.278521424165844,0.6931471805599453,1.449269160281279,1.3862943611198906,1.3862943611198906,3.9512437185814275,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.10378649635036497,7.1372784372603855
0.44,1,50.07283,14.4296,4,1.0,0.0,1.0,1,1125,30,364,145,0,4.78,4.63,4.81,0,15,1,0,1.02,9,1,1,1,1,0,0,1,0,0,1,0,3,4595,459.0,1,0.0,0.6931471805599453,0.6931471805599453,0.36464311358790924,0.6931471805599453,6.131226489483141,4.983606621708336,0.0,0.7030975114131134,1.6094379124341003,2.772588722239781,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.609375,8.592671652592143
1.0,1,50.08827,14.39989,4,1.0,0.0,4.0,30,365,21,356,135,6,4.7,4.92,4.64,0,3,0,0,0.96,41,1,1,1,1,1,1,0,0,0,1,1,2,4376,72.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,4.290459441148391,4.912654885736052,0.0,0.6729444732424258,1.6094379124341003,1.3862943611198906,1.9459101490553132,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.013800182481751825,7.591861714889934
1.0,1,50.07183074951172,14.438589096069336,4,1.5,2.0,2.0,1,1125,21,293,6,0,4.67,5.0,4.67,1,18,1,0,0.14,53,1,1,1,1,1,1,1,1,0,1,1,3,4323,654.0,1,0.0,0.9162907318741551,0.6931471805599453,0.6931471805599453,1.0986122886681098,6.484635235635252,1.9459101490553132,1.0986122886681098,0.1310282624064041,1.6094379124341003,2.9444389791664403,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.08405565693430657,8.366602832783736
0.17,1,50.04435,14.45453,5,1.5,2.0,3.0,3,366,29,325,34,0,4.45,4.24,4.56,0,2,0,0,0.24,30,0,1,0,1,1,1,0,1,0,1,1,2,4563,1053.0,1,0.0,0.9162907318741551,0.0,0.15700374880966475,1.3862943611198906,6.960347729101308,3.5553480614894135,1.0986122886681098,0.2151113796169455,1.791759469228055,1.0986122886681098,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.609375,7.946263643580541
1.0,1,50.0848,14.4487,4,1.0,1.0,2.0,2,365,17,58,396,56,4.53,4.42,4.66,1,101,0,0,2.76,22,1,1,1,1,1,1,1,1,0,1,1,2,5303,11.0,1,0.0,0.6931471805599453,0.0,0.6931471805599453,1.0986122886681098,2.4849066497880004,5.983936280687191,0.6931471805599453,1.324418957401803,1.6094379124341003,4.624972813284271,4.04305126783455,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.609375,7.077498053569231
0.49,1,50.07283,14.43086,6,1.0,1.0,1.0,1,1125,26,350,14,2,4.79,4.64,4.71,0,22,10,0,0.1,23,1,1,1,1,0,1,1,0,0,1,0,2,4600,291.0,1,0.0,0.6931471805599453,2.3978952727983707,0.3987761199573678,0.6931471805599453,5.676753802268282,2.70805020110221,0.6931471805599453,0.09531017980432487,1.9459101490553132,3.1354942159291497,1.0986122886681098,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.609375,7.587817219993427
0.44,1,50.07441,14.4294,6,1.0,1.0,1.0,1,1125,30,364,11,0,4.73,4.45,4.82,0,15,1,0,0.08,9,1,1,1,1,0,0,1,0,0,1,0,3,4595,2272.0,1,0.0,0.6931471805599453,0.6931471805599453,0.36464311358790924,0.6931471805599453,7.728855823852543,2.4849066497880004,0.6931471805599453,0.07696104113612832,1.9459101490553132,2.772588722239781,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.609375,8.580918882296782
