id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
782489,Rental unit in Prague · ★4.66 · 1 bedroom · 3 beds · 1 private bath,4102236,Bonny,,Praha 3,50.08525,14.44513,Private room,683,3,302,2023-06-19,2.42,6,6,43,
782770,Rental unit in Prague · ★4.75 · 1 bedroom · 1 bed · 1 private bath,4102236,Bonny,,Praha 3,50.0852,14.44644,Private room,563,3,288,2023-06-18,2.28,6,5,45,
790196,Rental unit in Prague 1 · ★4.77 · 1 bedroom · 2 beds · 1.5 baths,1240390,Sarah,,Praha 1,50.0815,14.42123,Entire home/apt,2747,1,672,2023-06-13,5.22,16,249,67,
797201,Rental unit in Prague · ★5.0 · Studio · 1 bed · 1 bath,1556914,Eugenia,,Praha 1,50.08787,14.42235,Entire home/apt,2247,2,7,2023-05-21,0.05,5,213,2,
814677,Rental unit in Prague · ★4.29 · 2 bedrooms · 3 beds · 1 bath,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,4200,2,42,2023-06-17,0.38,45,262,14,
814687,Rental unit in Prague · ★4.64 · 2 bedrooms · 2 beds · 1 bath,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,3761,2,11,2023-01-02,0.11,45,271,3,
814691,Rental unit in Prague · ★4.66 · 3 bedrooms · 4 beds · 2 baths,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,5789,2,134,2023-06-18,1.10,45,239,23,
814705,Rental unit in Prague · ★4.74 · 5 bedrooms · 6 beds · 3 baths,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,9100,2,53,2023-05-07,0.44,45,227,9,
818015,Rental unit in Prague · ★4.43 · 1 bedroom · 2 beds · 1 shared bath,4279290,Vincent,,Praha 1,50.09021,14.42616,Private room,902,2,522,2023-06-09,4.09,11,254,76,
818081,Rental unit in Prague · ★4.34 · 1 bedroom · 2 beds · 1 shared bath,4279290,Vincent,,Praha 1,50.09014,14.42619,Private room,1064,2,730,2023-06-09,5.72,11,222,87,
820954,Serviced apartment in Prague · ★4.95 · 2 bedrooms · 4 beds · 1.5 baths,3961711,MJMorris S.R.O. /Veronika And Ilan,,Praha 1,50.08754,14.40874,Entire home/apt,5336,4,172,2023-06-09,1.45,6,204,34,
822938,Rental unit in Prague · ★4.47 · 1 bedroom · 2 beds · 1 bath,333807,Marco,,Praha 1,50.09101,14.42872,Entire home/apt,2459,2,58,2023-06-05,0.47,11,349,4,
823030,Rental unit in Prague · ★4.31 · 1 bedroom · 2 beds · 1 bath,333807,Marco,,Praha 1,50.09101,14.42872,Entire home/apt,2468,2,36,2023-05-26,0.29,11,350,1,
843670,Rental unit in Prague · ★4.90 · 2 bedrooms · 5 beds · 1.5 baths,4404457,Michal,,Praha 1,50.08431,14.423,Entire home/apt,2467,3,168,2023-06-18,1.32,1,7,27,
847192,Rental unit in Prague · ★4.71 · 1 bedroom · 2 beds · 1 bath,3279605,Elena And Kira,,Praha 2,50.07489,14.43138,Entire home/apt,5373,1,99,2022-11-03,0.79,16,297,2,
855669,Rental unit in Prague · ★4.10 · 1 bedroom · 2 beds · 1 bath,3763896,Evgeny,,Praha 1,50.09034,14.42725,Entire home/apt,2815,2,79,2023-05-29,0.62,17,202,13,
874150,Bed and breakfast in Prague · ★4.94 · 1 bedroom · 2 beds · 1 private bath,1366084,Jakub,,Praha 1,50.08754,14.39813,Private room,1571,2,37,2022-10-02,0.41,7,7,4,
874212,Rental unit in Prague · ★4.72 · 1 bedroom · 4 beds · 1 bath,4615124,Julius,,Praha 7,50.10039,14.4313,Entire home/apt,1686,3,65,2023-05-29,0.53,2,33,4,
874482,Rental unit in Prague · ★4.61 · 2 bedrooms · 6 beds · 1.5 baths,4615124,Julius,,Praha 7,50.09884,14.42953,Entire home/apt,2329,3,59,2023-06-08,0.47,2,30,6,
876329,Bed and breakfast in Prague · ★5.0 · 2 bedrooms · 4 beds · 1.5 baths,1366084,Jakub,,Praha 1,50.0876,14.39812,Private room,2011,2,22,2022-06-23,0.27,7,0,0,
882759,Rental unit in Prague · ★4.75 · 1 bedroom · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,10128,1,67,2023-01-01,0.53,24,273,1,
899174,Rental unit in Prague · ★4.64 · 2 bedrooms · 3 beds · 1 bath,4800219,Elena&Marine,,Praha 10,50.07058,14.4589,Entire home/apt,1403,2,45,2019-11-05,0.37,1,0,0,
899231,Rental unit in Prague · ★4.48 · 2 bedrooms · 3 beds · 1 bath,333807,Marco,,Praha 1,50.09084,14.42803,Entire home/apt,2623,2,188,2023-06-09,1.53,11,303,26,
906369,Guesthouse in Prague · ★4.55 · 1 bedroom · 2 beds · 1 bath,4875570,Pavla,,Praha 10,50.05824,14.47813,Entire home/apt,946,1,209,2021-11-02,1.69,1,171,0,
933489,Rental unit in Prague · ★4.74 · 1 bedroom · 4 beds · 1 bath,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,10128,1,90,2023-04-08,0.75,24,272,3,
933583,Rental unit in Prague · ★4.79 · Studio · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,10128,1,196,2023-06-07,1.58,24,263,30,
933836,Rental unit in Prague · ★4.73 · Studio · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.0706,14.43003,Entire home/apt,10128,1,163,2023-03-31,1.31,24,276,24,
935534,Rental unit in Prague · ★4.57 · 1 bedroom · 2 beds · 1 bath,48087076,Eva,,Praha 4,50.05958,14.42289,Entire home/apt,1301,1,139,2023-06-18,1.24,1,129,38,
939413,Rental unit in Prague · ★4.76 · Studio · 1 bed · 1 bath,3279605,Elena And Kira,,Praha 2,50.07368,14.4294,Entire home/apt,5292,1,150,2023-04-05,1.20,16,282,12,
962877,Rental unit in Prague · ★4.52 · 1 bedroom · 1 bed · 1.5 baths,118970,Martina,,Praha 1,50.09081,14.42393,Entire home/apt,1896,2,156,2022-12-30,1.25,3,285,7,
976660,Rental unit in Prague · ★4.68 · 2 bedrooms · 2 beds · 1 bath,3321411,Kateřina,,Praha 7,50.10003,14.41659,Entire home/apt,1453,2,111,2023-05-31,0.89,4,139,19,
977301,Rental unit in Prague · ★4.82 · 1 bedroom · 1 bed · Half-bath,3228013,Kira And Irina,,Praha 2,50.07397,14.43056,Entire home/apt,10128,1,137,2023-06-16,1.11,24,261,27,
987875,Rental unit in Prague · ★4.53 · 1 bedroom · 1 bed · 1 shared bath,5421290,Lenka Lorien,,Praha 14,50.10851,14.5387,Private room,1931,2,19,2023-06-10,0.18,1,357,4,
991924,Rental unit in Prague · ★4.48 · 1 bedroom · 2 beds · 1 private bath,4279290,Vincent,,Praha 1,50.09143,14.4281,Private room,1064,2,537,2023-06-09,4.32,11,262,66,
993197,Guest suite in Prague · ★4.40 · 1 bedroom · 3 beds · 1 bath,5455963,Luci,,Praha 5,50.06521,14.35803,Entire home/apt,1450,1,16,2019-08-18,0.13,2,231,0,
994758,Rental unit in Prague · ★4.56 · 1 bedroom · 2 beds · 1 bath,5463516,Zuzana & Seven Keys Team,,Praha 5,50.07705,14.40825,Entire home/apt,1996,2,378,2023-06-18,3.06,69,52,43,
995953,Loft in Prague · ★4.78 · 2 bedrooms · 2 beds · 1.5 baths,5471587,Milada,,Praha 2,50.06524,14.42953,Entire home/apt,1301,1,202,2020-01-26,1.64,1,146,0,
1000340,Condo in Prague · ★4.67 · 3 bedrooms · 3 beds · 1.5 baths,5499789,Pecunia,,Praha 1,50.0824,14.42333,Entire home/apt,1821,31,107,2021-09-06,0.92,1,314,0,
1015821,Rental unit in Prague · ★4.89 · 2 bedrooms · 5 beds · 1 bath,5589792,Eva,,Praha 1,50.08687,14.39608,Entire home/apt,1605,21,28,2022-10-15,0.26,2,256,3,
1020234,Rental unit in Prague · ★4.50 · 1 bedroom · 2 beds · 1 bath,227945,Alex And Kate,,Praha 1,50.08579,14.42179,Entire home/apt,1460,2,447,2023-06-22,3.59,93,11,65,
1043941,Rental unit in Prague · ★4.79 · 2 bedrooms · 6 beds · 1 bath,5746830,Michaela,,Praha 4,50.0638,14.43642,Entire home/apt,4000,3,102,2023-06-10,0.83,1,173,7,
1064766,Rental unit in Prague · ★4.58 · 2 bedrooms · 1 bed · 1 bath,5859805,David,,Praha 7,50.10569,14.43433,Entire home/apt,900,2,700,2023-06-18,5.66,1,172,93,
1072946,Rental unit in Prague · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,5902035,Andrea,,Praha 9,50.09532716485353,14.50264386959819,Entire home/apt,3919,3,51,2023-06-13,0.42,2,362,8,
1073417,Rental unit in Prague · ★4.83 · 3 bedrooms · 6 beds · 2 baths,5904742,Giuseppe,,Praha 1,50.07822,14.42362,Entire home/apt,5677,3,26,2023-06-19,0.27,1,293,12,
1074074,Rental unit in Prague · ★4.81 · 2 bedrooms · 3 beds · 1.5 baths,974253,Sarah,,Praha 2,50.07909,14.43801,Entire home/apt,2661,1,437,2020-03-09,3.54,4,159,0,
1081430,Loft in Prague · ★4.53 · 3 bedrooms · 4 beds · 2 baths,9345552,Romana,,Praha 1,50.08977,14.42237,Entire home/apt,5856,2,247,2023-06-05,2.01,45,240,47,
1101093,Rental unit in Prague · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,6047750,Marketa,,Praha 7,50.10538,14.44766,Entire home/apt,1974,3,119,2023-06-19,0.96,1,161,27,
1103679,Rental unit in Prague · ★4.90 · 1 bedroom · 2 beds · 1 bath,6061627,Katerina,,Praha 3,50.08818,14.46965,Entire home/apt,899,6,11,2017-01-04,0.09,1,93,0,
1111076,Rental unit in Prague · ★4.81 · 2 bedrooms · 2 beds · 1.5 baths,6095154,Robert,,Praha 1,50.08143,14.42135,Entire home/apt,3558,3,140,2023-06-01,1.13,1,236,27,
1116016,Rental unit in Prague · ★4.42 · 2 bedrooms · 4 beds · 1 bath,6125001,Luboš,,Praha 8,50.13338,14.46444,Entire home/apt,870,1,227,2023-03-25,1.87,1,111,12,
1143098,Rental unit in Prague · ★4.57 · 1 bedroom · 1 bed · 1.5 baths,9345552,Romana,,Praha 1,50.08977,14.42237,Entire home/apt,2713,2,203,2023-06-22,1.71,45,292,52,
1151056,Rental unit in Prague 1 · ★4.89 · 1 bedroom · 2 beds · 1 bath,6308722,Sabina,,Praha 1,50.08754,14.41994,Entire home/apt,4135,2,540,2023-06-13,4.42,2,163,64,
1153832,Rental unit in Prague · ★4.90 · 3 bedrooms · 5 beds · 2.5 baths,1660663,Rached,,Praha 1,50.09169,14.42618,Entire home/apt,9428,3,147,2023-06-03,1.21,8,274,19,
1165444,Rental unit in Prague · ★4.78 · Studio · 1 bed · 1 bath,3279605,Elena And Kira,,Praha 2,50.07283,14.4296,Entire home/apt,5292,1,145,2023-03-19,1.20,16,288,3,
1167382,Loft in Prague · ★4.73 · Studio · 4 beds · 1 bath,5589792,Eva,,Praha 1,50.08827,14.39989,Entire home/apt,2197,30,120,2023-04-30,1.00,2,212,10,
1169103,Rental unit in Prague · ★4.67 · 2 bedrooms · 4 beds · 1 bath,6401971,Jiri,,Praha 2,50.07259,14.43946,Entire home/apt,6396,1,6,2023-06-01,0.28,6,362,2,
1184697,Rental unit in Prague 4 - Michle · ★4.45 · 2 bedrooms · 3 beds · 1.5 baths,3590595,Pavel,,Praha 4,50.04435,14.45453,Entire home/apt,899,3,34,2022-04-28,0.28,3,133,0,
1200137,Rental unit in Prague · ★4.52 · 1 bedroom · 2 beds · 1 bath,227945,Alex And Kate,,Praha 3,50.08522,14.4478,Entire home/apt,1088,2,285,2023-06-16,2.33,93,7,51,
1201907,Rental unit in Prague · ★4.70 · 1 bedroom · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.07283,14.43086,Entire home/apt,10128,1,10,2023-03-12,0.08,24,271,3,
1202743,Rental unit in Prague · ★4.73 · 1 bedroom · 1 bed · 1 bath,3279605,Elena And Kira,,Praha 2,50.07441,14.4294,Entire home/apt,5373,1,11,2018-12-26,0.09,16,297,0,
1210507,Rental unit in Prague · ★4.76 · 1 bedroom · 2 beds · 1 bath,4160716,Marjan,,Praha 2,50.07205,14.43974,Entire home/apt,1538,3,383,2020-03-08,3.16,2,22,0,
1221884,Rental unit in Prague · ★4.90 · 1 bedroom · 3 beds · 1 bath,811185,Jaroslav,,Praha 2,50.0777,14.43316,Entire home/apt,2486,2,206,2023-05-28,1.71,2,53,16,
1231557,Rental unit in Prague · ★4.90 · 2 bedrooms · 5 beds · 1 bath,4403561,Jan,,Praha 10,50.07123,14.4496,Entire home/apt,2342,4,41,2023-06-13,0.34,1,144,12,
1238371,Rental unit in Prague · ★4.83 · 1 bedroom · 2 beds · 1 bath,6750861,Nadia,,Praha 5,50.07902,14.40655,Entire home/apt,1842,3,23,2023-05-31,0.23,2,243,6,
1247895,Rental unit in Prague · ★4.37 · 3 bedrooms · 3 beds · 1 bath,6766141,Marek,,Praha 7,50.098122,14.430801,Entire home/apt,2957,5,40,2022-08-22,0.33,1,189,2,
1252184,Rental unit in Prague 1 · ★4.89 · 1 bedroom · 2 beds · 1 bath,5297514,"Kamila,Tom And Slávek",,Praha 1,50.09027,14.42215,Entire home/apt,2720,1,272,2022-09-10,2.33,25,83,2,
1261171,Rental unit in Prague · ★4.84 · 1 bedroom · 1 bed · 1.5 baths,423259,Zsofia,,Praha 7,50.10004,14.43392,Private room,725,4,19,2023-02-01,0.16,15,213,1,
1287418,Rental unit in Prague · ★4.67 · Studio · 1 bed · 1.5 baths,3279605,Elena And Kira,,Praha 2,50.07095,14.42898,Entire home/apt,7012,1,192,2022-12-26,1.60,16,277,1,
1310891,Rental unit in Prague · ★4.68 · 2 bedrooms · 2 beds · 2 baths,1037514,Mark,,Praha 1,50.0808,14.42303,Entire home/apt,2286,2,416,2023-06-05,3.43,5,5,31,
1353879,Rental unit in Prague · ★4.60 · 1 bedroom · 4 beds · 1 bath,838198,Michael,,Praha 1,50.08225,14.41573,Entire home/apt,2501,4,396,2023-06-21,3.29,48,55,45,
1358534,Rental unit in Prague · ★4.60 · 1 bedroom · 1 bed · 1 bath,7374105,Tamara,,Praha 1,50.09257,14.42997,Entire home/apt,1419,3,5,2016-10-10,0.04,1,0,0,
1362150,Rental unit in Prague · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,7394469,Lucie,,Praha 10,50.07476806640625,14.450712203979492,Entire home/apt,1434,2,170,2023-06-05,1.44,2,8,18,
1377061,Rental unit in Prague · ★4.51 · 1 bedroom · 1 bed · 1 shared bath,7287777,Simon,,Praha 16,49.98424,14.36388,Private room,862,2,62,2023-06-03,0.60,2,365,12,
1379714,Rental unit in Prague · ★4.72 · 2 bedrooms · 16 beds · 2 baths,7469380,Jarda,,Praha 2,50.07565,14.41665,Entire home/apt,3600,2,111,2023-06-11,1.04,1,132,17,
1394492,Rental unit in Prague · ★4.88 · 1 bedroom · 3 beds · 1.5 baths,7537751,Alzbeta,,Praha 2,50.06946,14.41526,Entire home/apt,936,1,512,2020-08-11,4.73,1,0,0,
1400880,Rental unit in Prague · ★4.82 · 1 bedroom · 1 bed · 1 bath,456022,Iva,,Praha 10,50.07745,14.48703,Entire home/apt,1500,40,18,2022-08-26,0.15,1,81,1,
1400957,Rental unit in Prague · ★4.96 · Studio · 1 bed · 1 bath,7564742,Slavo,,Praha 7,50.10526,14.44725,Entire home/apt,1700,1,213,2023-06-21,1.78,1,303,20,
1404051,Condo in Prague · ★4.58 · 1 bedroom · 1 bed · 1.5 baths,5064625,Nikola,,Praha 1,50.0775,14.42224,Entire home/apt,1720,1,231,2023-06-18,1.92,1,190,34,
1439689,Rental unit in Prague · ★4.42 · 1 bedroom · 2 beds · 1.5 shared baths,4279290,Vincent,,Praha 1,50.0893,14.42798,Private room,953,2,596,2023-06-09,4.94,11,255,78,
1449549,Rental unit in Prague · ★4.76 · 1 bedroom · 2 beds · 1 bath,1895342,Anatoli,,Praha 3,50.08412,14.44992,Entire home/apt,1060,1,665,2023-06-14,5.55,11,160,77,
1460047,Rental unit in Prague · ★4.80 · 2 bedrooms · 4 beds · 1 bath,7825803,Tereza,,Praha 1,50.09149,14.43139,Entire home/apt,2906,2,124,2023-06-16,1.04,1,121,29,
1465124,Rental unit in Prague · ★4.71 · 2 bedrooms · 2 beds · 1 bath,227945,Alex And Kate,,Praha 1,50.08721,14.41998,Entire home/apt,1913,2,332,2023-06-22,2.77,93,0,25,
1474207,Rental unit in Prague · ★4.94 · 2 bedrooms · 3 beds · 1 bath,7317698,Kateřina,,Praha 2,50.08184,14.44037,Entire home/apt,2071,30,110,2019-01-02,0.92,1,0,0,
1474923,Rental unit in Prague · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,2686341,Veronika,,Praha 2,50.07768,14.44143,Private room,650,2,349,2020-06-29,2.91,2,253,0,
1475688,Rental unit in Prague · ★4.75 · 1 bedroom · 1 bed · 1 bath,7893606,Thomas,,Praha 1,50.08847,14.4204,Entire home/apt,3735,1,532,2023-06-08,4.42,1,259,68,
1488818,Rental unit in Prague · ★4.54 · 1 bedroom · 2 beds · 1 bath,6488083,Monika,,Praha 7,50.09957,14.42742,Entire home/apt,2058,1,24,2022-09-23,0.22,3,0,2,
1498631,Rental unit in Prague · ★4.91 · 1 bedroom · 1 bed · 1 bath,7996376,Yevhen,,Praha 2,50.07809,14.43469,Entire home/apt,1085,2,76,2019-08-18,0.63,1,0,0,
1498761,Condo in Prague · ★4.93 · 1 bedroom · 2 beds · 1 bath,8008982,Katka,,Praha 5,50.077,14.40643,Entire home/apt,2306,2,477,2023-06-13,3.98,3,33,57,
1508028,Rental unit in Prague · ★4.93 · 1 bedroom · 2 beds · 1 bath,8055219,Petr,,Praha 8,50.12695,14.41771,Entire home/apt,1500,4,57,2023-05-03,0.49,2,270,6,
1509112,Rental unit in Prague · ★4.46 · 1 bedroom · 2 beds · 1.5 shared baths,4279290,Vincent,,Praha 1,50.09106,14.42823,Private room,899,2,539,2023-06-20,4.56,11,267,73,
1512029,Rental unit in Prague · ★5.0 · 2 bedrooms · 5 beds · 2 baths,8075350,Martin,,Praha 6,50.09,14.37456,Entire home/apt,10645,10,9,2023-06-03,0.10,1,0,2,
1514911,"Rental unit in Praha 8, Karlin · ★4.37 · 2 bedrooms · 2 beds · 1 bath",2609610,Mauro,,Praha 8,50.09348,14.45866,Entire home/apt,1403,1,136,2023-05-21,1.14,9,89,33,
1523714,Rental unit in Prague · ★4.57 · 3 bedrooms · 5 beds · 1 bath,227945,Alex And Kate,,Praha 1,50.08696,14.42908,Entire home/apt,3241,2,392,2023-06-21,3.30,93,3,57,
1590317,Rental unit in Prague · ★4.22 · 2 bedrooms · 2 beds · 1 bath,8484011,Peter,,Praha 1,50.08921,14.39413,Entire home/apt,977,30,18,2019-06-10,0.16,2,77,0,
1591316,Rental unit in Praha 1 · ★4.46 · 1 bedroom · 3 beds · 1 bath,3174648,Petr,,Praha 1,50.07799,14.41587,Entire home/apt,1744,3,24,2023-06-09,0.21,14,320,22,
1647656,Rental unit in Prague · ★4.89 · 1 bedroom · 2 beds · 1 bath,6718509,Petra,,Praha 3,50.08849,14.46459,Entire home/apt,1372,3,87,2023-05-01,0.75,1,44,10,
1653300,Rental unit in Prague · 1 bedroom · 2 beds · 1 bath,8767465,Josef,,Praha 8,50.12368,14.44477,Entire home/apt,5500,3,1,2014-01-03,0.01,1,0,0,
1659567,Rental unit in Prague · ★4.71 · Studio · 3 beds · 1 bath,1023501,Mark,,Praha 9,50.1064,14.50212,Entire home/apt,1126,58,55,2022-06-01,0.53,1,327,0,
1685474,Rental unit in Prague · ★4.62 · 3 bedrooms · 5 beds · 3 baths,9345552,Romana,,Praha 1,50.07795,14.42784,Entire home/apt,5789,2,188,2023-06-14,1.72,45,231,38,
1686130,Rental unit in Prague · ★4.95 · 3 bedrooms · 4 beds · 1.5 baths,8913102,Hana,,Praha 1,50.090172,14.417268,Entire home/apt,2386,2,567,2023-06-18,4.80,4,160,83,
1694728,Loft in Prague · ★4.90 · 2 bedrooms · 4 beds · 2 baths,8951224,Jerry,,Praha 1,50.0829,14.42309,Entire home/apt,4774,2,128,2023-06-22,1.21,1,244,23,
1701072,Rental unit in Prague · ★4.69 · 2 bedrooms · 4 beds · 1 bath,8981848,Domenico,,Praha 1,50.08941,14.42354,Entire home/apt,2200,2,251,2023-05-21,2.13,5,84,15,
1708606,Rental unit in Prague · ★4.67 · 2 bedrooms · 1 bed · 1 bath,9015168,Irena,,Praha 4,50.05932,14.45051,Entire home/apt,1100,1,33,2019-08-18,0.30,1,116,0,
1763136,Rental unit in Prague · ★4.95 · 1 bedroom · 1 bed · 1 bath,9267374,Martin,,Praha 1,50.08607,14.42116,Entire home/apt,5356,3,369,2023-05-30,3.20,3,248,20,
1775594,Guest suite in Prague · ★4.79 · 1 bedroom · 1 bed · 1 bath,6192192,Peter,,Praha 3,50.08576,14.44015,Entire home/apt,1460,2,121,2022-11-08,1.26,7,277,2,
1775721,Guest suite in Prague · ★4.80 · 1 bedroom · 1 bed · 1 bath,6192192,Peter,,Praha 3,50.08583,14.44038,Entire home/apt,1460,2,148,2023-05-05,1.30,7,271,3,
1775745,Guest suite in Prague · ★4.73 · 1 bedroom · 1 bed · 1 bath,6192192,Peter,,Praha 3,50.08586,14.44036,Entire home/apt,1460,2,86,2023-01-08,0.74,7,256,2,
1775852,Guest suite in Prague · ★4.74 · 1 bedroom · 1 bed · 1 bath,6192192,Peter,,Praha 3,50.08578,14.44044,Entire home/apt,1460,2,103,2023-02-06,0.88,7,281,3,
1782461,Rental unit in Prague · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,9267374,Martin,,Praha 3,50.07954,14.45704,Entire home/apt,1960,3,364,2023-05-28,3.16,3,216,23,
1794809,Rental unit in Praha 5 · ★4.88 · 1 bedroom · 1 bed · 2 baths,5251043,Elena,,Praha 5,50.0745273,14.3967716,Entire home/apt,2500,1,8,2023-06-17,3.16,1,178,8,
1795471,Serviced apartment in Prague · ★4.78 · 2 bedrooms · 7 beds · 1 bath,9416647,Tatiana,,Praha 1,50.08220672607422,14.419039726257324,Entire home/apt,3763,1,23,2023-04-24,0.23,1,0,15,
1796375,Rental unit in Prague · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,9421508,Peter,,Praha 3,50.08616,14.45297,Entire home/apt,3288,2,216,2021-08-28,2.52,1,174,0,
1797813,Rental unit in Prague · ★4.97 · 1 bedroom · 2 beds · 1.5 baths,9428723,Martin,,Praha 1,50.08365,14.40396,Entire home/apt,2674,2,87,2023-05-31,1.47,2,41,31,
1814243,Rental unit in Prague · ★4.91 · 1 bedroom · 4 beds · 1.5 baths,9502981,Hana And Coenie,,Praha 1,50.08863,14.39954,Entire home/apt,2670,3,162,2023-06-13,1.41,1,264,14,
1824829,Rental unit in Prague · ★4.53 · 2 bedrooms · 4 beds · 1 bath,9550037,Anton & Vika,,Praha 1,50.07885,14.42254,Entire home/apt,3379,2,185,2023-06-11,1.58,64,115,43,
1867891,Condo in Prague · ★4.94 · 1 bedroom · 2 beds · 1.5 shared baths,3671923,Adela,,Praha 7,50.09918,14.42964,Private room,1419,5,114,2023-01-02,1.05,2,190,3,
1871973,Loft in Prague · ★4.91 · 1 bedroom · 1 bed · 1.5 baths,1240390,Sarah,,Praha 1,50.07961,14.42849,Entire home/apt,2939,1,687,2023-06-12,5.90,16,182,80,
1887734,Rental unit in Prague · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,1895342,Anatoli,,Praha 3,50.08367,14.45019,Private room,797,1,600,2023-06-21,5.17,11,148,92,
1895260,Rental unit in Prague · ★4.60 · 4 bedrooms · 4 beds · 1 bath,227945,Alex And Kate,,Praha 1,50.08437,14.43,Entire home/apt,2940,2,460,2023-06-18,3.95,93,14,72,
1908384,Rental unit in Prague · ★4.80 · 1 bedroom · 1 bed · 1 bath,3228013,Kira And Irina,,Praha 2,50.07334,14.43171,Entire home/apt,10128,1,15,2017-02-11,0.14,24,279,0,
1916627,Rental unit in Prague · ★4.67 · 1 bedroom · 3 beds · 1 bath,6401971,Jiri,,Praha 2,50.07204,14.43888,Private room,3795,4,3,2022-09-23,0.03,6,353,1,
1916785,Rental unit in Prague · ★4.67 · 1 bedroom · 3 beds · 1 bath,6401971,Jiri,,Praha 2,50.07292,14.43923,Entire home/apt,3779,1,3,2022-06-07,0.15,6,355,0,
1916786,Rental unit in Prague · ★3.90 · 1 bedroom · 3 beds · 1 bath,6401971,Jiri,,Praha 2,50.07283,14.43781,Entire home/apt,4078,1,10,2022-07-24,0.09,6,274,1,
1921408,Rental unit in Prague · ★4.71 · 4 bedrooms · 7 beds · 2 baths,9345552,Romana,,Praha 1,50.08203,14.41835,Entire home/apt,6971,2,263,2023-06-14,2.35,45,240,48,
1921456,Rental unit in Prague · ★4.66 · 3 bedrooms · 3 beds · 2 baths,9345552,Romana,,Praha 1,50.08588,14.42116,Entire home/apt,5789,2,109,2023-06-16,1.02,45,243,18,
